Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,Company_grouped_filtered,Difference in days,Delay_Class
1283549,Debt collection,Medical,Cont'd attempts collect debt not owed,TX,75010,2015-03-15,2015-03-15,"Synerprise Consulting Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1283584,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",NJ,08322,2015-03-15,2015-03-15,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1283578,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NM,87108,2015-03-15,2015-03-15,Transworld Systems Inc.,In progress,Yes,Pending,Transworld Systems Inc.,0,0
1283562,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,PA,18840,2015-03-15,2015-03-15,Army and Air Force Exchange Service,Closed with explanation,Yes,No,Low Count Companies,0,0
1283610,Debt collection,Medical,Cont'd attempts collect debt not owed,NY,11365,2015-03-15,2015-03-15,"ONLINE Information Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1283671,Credit reporting,Unknown,Incorrect information on credit report,NC,27705,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283602,Consumer loan,Installment loan,Shopping for a loan or lease,FL,33971,2015-03-15,2015-03-17,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,2,0
1283600,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,OH,45895,2015-03-15,2015-03-15,"Crown Asset Management, LLC",Closed,Yes,Yes,Low Count Companies,0,0
1283659,Debt collection,Medical,Cont'd attempts collect debt not owed,TX,75054,2015-03-15,2015-03-15,"ProCollect, Inc",Closed with explanation,Yes,No,Low Count Companies,0,0
1283626,Credit reporting,Unknown,Incorrect information on credit report,CT,06902,2015-03-15,2015-03-15,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1283619,Credit reporting,Unknown,Incorrect information on credit report,NY,14034,2015-03-15,2015-03-15,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283457,Credit card,Unknown,Delinquent account,PA,19124,2015-03-15,2015-03-16,Discover,Closed with explanation,Yes,Yes,Discover,1,0
1283651,Debt collection,Credit card,Cont'd attempts collect debt not owed,GA,30040,2015-03-15,2015-03-15,"Amsher Collection Services, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1283453,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,92078,2015-03-15,2015-03-15,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1283956,Debt collection,Medical,Disclosure verification of debt,TX,75211,2015-03-15,2015-03-16,"ProCollect, Inc",Closed with explanation,Yes,No,Low Count Companies,1,0
1283951,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,SC,29016,2015-03-15,2015-03-16,"Designed Receivable Solultions, Inc.",Closed with explanation,Yes,No,Low Count Companies,1,0
1283272,Debt collection,Medical,Cont'd attempts collect debt not owed,FL,33137,2015-03-14,2015-03-14,Transworld Systems Inc.,Closed with explanation,Yes,No,Transworld Systems Inc.,0,0
1283387,Money transfers,Domestic (US) money transfer,Fraud or scam,NC,27349,2015-03-14,2015-03-14,MoneyGram,In progress,Yes,Pending,MoneyGram,0,0
1283354,Credit reporting,Unknown,Incorrect information on credit report,MA,02563,2015-03-14,2015-03-14,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1283356,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,IL,60649,2015-03-14,2015-03-14,"Arnold Scott Harris, P.C.",Closed with explanation,Yes,No,Low Count Companies,0,0
1283350,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",AZ,85387,2015-03-14,2015-03-16,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,2,0
1283339,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,FL,34653,2015-03-14,2015-03-14,"National Enterprise Systems, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1283333,Credit reporting,Unknown,Unable to get credit report/credit score,NY,11204,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283316,Credit reporting,Unknown,Incorrect information on credit report,FL,32835,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283196,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",ME,04042,2015-03-14,2015-03-14,"Green Tree Servicing, LLC",Closed with explanation,Yes,Yes,"Green Tree Servicing, LLC",0,0
1283180,Credit reporting,Unknown,Incorrect information on credit report,NY,10940,2015-03-14,2015-03-14,Equifax,In progress,Yes,Pending,Equifax,0,0
1283310,Credit reporting,Unknown,Credit reporting company's investigation,NY,14905,2015-03-14,2015-03-14,Equifax,In progress,Yes,Pending,Equifax,0,0
1283259,Payday loan,Unknown,Payment to acct not credited,TX,77065,2015-03-14,2015-03-14,Speedy Cash Holdings,Closed with explanation,Yes,No,Low Count Companies,0,0
1283255,Credit reporting,Unknown,Incorrect information on credit report,MO,65066,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283263,Credit reporting,Unknown,Unable to get credit report/credit score,TX,79109,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283260,Payday loan,Unknown,Charged fees or interest I didn't expect,OR,97801,2015-03-14,2015-03-14,Red Rock Tribal Lending,Closed with explanation,Yes,No,Low Count Companies,0,0
1283275,Credit reporting,Unknown,Incorrect information on credit report,OH,44001,2015-03-14,2015-03-14,Equifax,In progress,Yes,Pending,Equifax,0,0
1283295,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",PA,19543,2015-03-14,2015-03-14,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,0,0
1283322,Consumer loan,Vehicle loan,Managing the loan or lease,NY,14215,2015-03-14,2015-03-14,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,0,0
1283331,Debt collection,Mortgage,Communication tactics,NC,28358,2015-03-14,2015-03-14,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1283329,Credit reporting,Unknown,Unable to get credit report/credit score,CA,91506,2015-03-14,2015-03-14,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1283344,Credit reporting,Unknown,Incorrect information on credit report,OH,43512,2015-03-14,2015-03-14,Equifax,Closed with non-monetary relief,Yes,No,Equifax,0,0
1283362,Credit reporting,Unknown,Incorrect information on credit report,WI,53051,2015-03-14,2015-03-14,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1283359,Debt collection,Auto,Improper contact or sharing of info,FL,32583,2015-03-14,2015-03-14,"Nicholas Financial, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,0,0
1283385,Consumer loan,Vehicle loan,Managing the loan or lease,FL,33813,2015-03-14,2015-03-14,Toyota Motor Credit Corporation,Closed with explanation,Yes,No,Low Count Companies,0,0
1283373,Credit reporting,Unknown,Incorrect information on credit report,NC,28625,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283369,Debt collection,Medical,False statements or representation,FL,33458,2015-03-14,2015-03-14,"Jon Barry and Associates, Inc.",Closed with non-monetary relief,Yes,No,Low Count Companies,0,0
1283368,Credit card,Unknown,Other,MD,21830,2015-03-14,2015-03-14,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,0,0
1283392,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TN,38116,2015-03-14,2015-03-14,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,Yes,"Enhanced Recovery Company, LLC",0,0
1283388,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",OH,44708,2015-03-14,2015-03-14,U.S. Bancorp,Closed with explanation,Yes,No,U.S. Bancorp,0,0
1283401,Debt collection,Medical,Cont'd attempts collect debt not owed,NY,13317,2015-03-14,2015-03-14,"Overton, Russell, Doerr and Donovan, LLP",Closed with explanation,Yes,No,Low Count Companies,0,0
1283514,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",CA,92119,2015-03-14,2015-03-15,Ocwen,Closed with explanation,Yes,Yes,Ocwen,1,0
1283167,Credit reporting,Unknown,Incorrect information on credit report,AP,96517,2015-03-14,2015-03-14,Equifax,In progress,Yes,Pending,Equifax,0,0
1283429,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MD,20814,2015-03-14,2015-03-14,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1283418,Bank account or service,Other bank product/service,"Account opening, closing, or management",CA,94549,2015-03-14,2015-03-14,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,0,0
1283404,Credit reporting,Unknown,Unable to get credit report/credit score,CA,94002,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283411,Credit card,Unknown,Other,NC,27513,2015-03-14,2015-03-14,Wells Fargo,Closed with explanation,Yes,Yes,Wells Fargo,0,0
1283409,Credit reporting,Unknown,Incorrect information on credit report,NY,13367,2015-03-14,2015-03-14,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1283513,Credit reporting,Unknown,Improper use of my credit report,NY,13090,2015-03-14,2015-03-15,"Sterling Infosystems, Inc.",Closed with explanation,Yes,No,Low Count Companies,1,0
1283512,Credit reporting,Unknown,Credit reporting company's investigation,MI,48317,2015-03-14,2015-03-15,Equifax,Closed with explanation,Yes,No,Equifax,1,0
1283155,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TN,37047,2015-03-14,2015-03-14,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1283511,Debt collection,Medical,Disclosure verification of debt,SC,29485,2015-03-14,2015-03-15,Midwestern Health Management INC,Closed with explanation,Yes,No,Low Count Companies,1,0
1283508,Credit reporting,Unknown,Incorrect information on credit report,CA,95677,2015-03-14,2015-03-15,Equifax,Closed with non-monetary relief,Yes,No,Equifax,1,0
1283495,Credit reporting,Unknown,Credit reporting company's investigation,IL,62864,2015-03-14,2015-03-15,Equifax,Closed with explanation,Yes,No,Equifax,1,0
1283507,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",FL,32909,2015-03-14,2015-03-15,TD Bank,Closed with explanation,Yes,Yes,TD Bank,1,0
1283505,Debt collection,Medical,Cont'd attempts collect debt not owed,VA,20166,2015-03-14,2015-03-15,"American Collections Enterprise, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,1,0
1283500,Consumer loan,Vehicle loan,Managing the loan or lease,TX,78214,2015-03-14,2015-03-15,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,1,0
1283515,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,91750,2015-03-14,2015-03-15,"CCS Financial Services, Inc.",Closed with explanation,Yes,Yes,"CCS Financial Services, Inc.",1,0
1283516,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,91750,2015-03-14,2015-03-15,Wells Fargo,Closed with non-monetary relief,Yes,No,Wells Fargo,1,0
1283755,Debt collection,Credit card,Cont'd attempts collect debt not owed,AZ,85048,2015-03-14,2015-03-15,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",1,0
1283748,Credit reporting,Unknown,Incorrect information on credit report,MS,39556,2015-03-14,2015-03-15,Equifax,In progress,Yes,Pending,Equifax,1,0
1282240,Debt collection,Payday loan,Communication tactics,TX,77055,2015-03-13,2015-03-16,"Enova International, Inc.",Closed with explanation,Yes,No,"Enova International, Inc.",3,1
1283229,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",FL,32081,2015-03-13,2015-03-14,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,1,0
1283202,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",MD,21208,2015-03-13,2015-03-14,"Bogman, Inc",Closed with explanation,Yes,No,Low Count Companies,1,0
1283243,Money transfers,International money transfer,Other transaction issues,LA,71378,2015-03-13,2015-03-14,Navy FCU,In progress,Yes,Pending,Navy FCU,1,0
1282927,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TX,77073,2015-03-13,2015-03-13,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1282563,Consumer loan,Vehicle loan,Taking out the loan or lease,TX,75662,2015-03-13,2015-03-13,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,0,0
1282406,Credit reporting,Unknown,Unable to get credit report/credit score,OH,44484,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281438,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,92024,2015-03-13,2015-03-13,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
1282235,Debt collection,Credit card,Communication tactics,CA,90034,2015-03-13,2015-03-13,Citibank,Closed with non-monetary relief,Yes,No,Citibank,0,0
1281196,Credit reporting,Unknown,Unable to get credit report/credit score,PA,19468,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281192,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NJ,07093,2015-03-13,2015-03-13,"Convergent Resources, Inc.",Closed with explanation,Yes,Yes,"Convergent Resources, Inc.",0,0
1281162,Credit reporting,Unknown,Incorrect information on credit report,MA,02072,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281161,Credit reporting,Unknown,Incorrect information on credit report,MA,02072,2015-03-13,2015-03-13,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1281872,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,79761,2015-03-13,2015-03-17,Transworld Systems Inc.,In progress,Yes,Pending,Transworld Systems Inc.,4,1
1281923,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,OH,45342,2015-03-13,2015-03-13,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,Yes,No,"Enhanced Recovery Company, LLC",0,0
1281600,Credit reporting,Unknown,Incorrect information on credit report,TX,79404,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281510,Debt collection,Medical,Cont'd attempts collect debt not owed,TX,75028,2015-03-13,2015-03-13,"Convergent Resources, Inc.",Closed with explanation,Yes,No,"Convergent Resources, Inc.",0,0
1281435,Debt collection,Medical,False statements or representation,DC,20009,2015-03-13,2015-03-13,"Aargon Agency, Inc.",Closed,Yes,No,Low Count Companies,0,0
1281718,Credit reporting,Unknown,Incorrect information on credit report,GA,30705,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281558,Credit reporting,Unknown,Credit reporting company's investigation,WI,54911,2015-03-13,2015-03-13,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1281648,Credit reporting,Unknown,Incorrect information on credit report,MA,02119,2015-03-13,2015-03-13,TransUnion,Closed with non-monetary relief,Yes,No,TransUnion,0,0
1281711,Credit reporting,Unknown,Credit monitoring or identity protection,NY,10940,2015-03-13,2015-03-13,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1281667,Credit reporting,Unknown,Incorrect information on credit report,LA,70816,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281614,Bank account or service,(CD) Certificate of deposit,"Account opening, closing, or management",CT,06512,2015-03-13,2015-03-19,Ally Financial Inc.,In progress,Yes,Pending,Ally Financial Inc.,6,1
1281649,Credit reporting,Unknown,Incorrect information on credit report,MA,02119,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281544,Debt collection,"Other (phone, health club, etc.)",False statements or representation,MS,39564,2015-03-13,2015-03-13,"Eastern Account Systems of Connecticut, Inc.",Closed with explanation,Yes,No,Low Count Companies,0,0
1281806,Credit reporting,Unknown,Incorrect information on credit report,CA,92021,2015-03-13,2015-03-13,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1281557,Credit reporting,Unknown,Credit reporting company's investigation,WI,54911,2015-03-13,2015-03-13,Equifax,Closed with explanation,Yes,No,Equifax,0,0
1281870,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MD,20772,2015-03-13,2015-03-13,Nationstar Mortgage,Closed with explanation,Yes,No,Nationstar Mortgage,0,0
